,geometry,class,bio_19_prec_coldest_quarter,bio_04_temp_seasonality,bio_02_mean_diurnal_range,bio_03_isothermality,bio_12_annual_prec,bio_15_prec_seasonality,bio_08_mean_temp_wettest_quarter,bio_13_prec_wettest_month,bio_17_prec_driest_quarter,bio_09_mean_temp_driest_quarter,bio_10_mean_temp_warmest_quarter,bio_01_annual_mean_temp,bio_14_prec_driest_month,bio_16_prec_wettest_quarter,bio_06_min_temp_coldest_month,bio_18_prec_warmest_quarter,bio_11_mean_temp_coldest_quarter,bio_05_max_temp_warmest_month,bio_07_temp_annual_range
2058,POINT (36.179648067913725 -0.687211192351434),0,224.0,94.92422,12.4,77.98742,930.0,47.25879,14.3,167.0,135.0,14.85,15.35,14.233334,38.0,374.0,7.1,277.0,12.966666,23.0,15.9
2059,POINT (37.634918828187345 -1.010604694634462),0,10.0,115.1843,11.55,74.51613,731.0,110.192474,21.85,211.0,10.0,19.75,22.616667,21.408333,2.0,358.0,14.2,278.0,19.75,29.7,15.500001
2060,POINT (36.50304157019675 -1.819088450342031),0,16.0,132.0038,11.866667,73.25103,507.0,83.20268,22.766666,123.0,14.0,20.35,23.283333,21.925,3.0,262.0,14.3,227.0,19.983334,30.5,16.2
2061,POINT (35.93710294120145 -0.363817690068406),0,285.0,72.06242,14.041667,81.637596,955.0,44.149273,16.083334,148.0,120.0,16.166666,16.783333,15.804167,30.0,342.0,8.0,250.0,14.966667,25.2,17.2
2062,POINT (39.09018958846097 0.929756319063705),0,0.0,89.19992,11.408333,79.22453,307.0,138.30373,27.533333,112.0,0.0,26.25,28.516666,27.445833,0.0,146.0,20.6,145.0,26.25,35.0,14.4
2063,POINT (35.12861918549388 1.091453070205218),0,380.0,88.49756,13.283334,79.54092,1057.0,54.382526,16.916668,155.0,88.0,18.6,19.083334,17.95,19.0,400.0,10.5,244.0,16.883333,27.2,16.7
2064,POINT (40.54546034873459 0.282969314497649),0,25.0,127.26361,10.525001,72.08904,347.0,95.71227,28.6,90.0,22.0,27.05,30.166666,28.5625,5.0,155.0,21.9,123.0,26.933332,36.5,14.6
2065,POINT (38.92849283731946 -3.193510835044899),0,97.0,144.23782,10.433333,70.49549,857.0,63.846462,25.55,139.0,78.0,23.233334,26.683334,25.1,22.0,337.0,17.9,267.0,23.2,32.7,14.800001
2066,POINT (37.14982857476281 -0.768059567922191),0,65.0,117.79863,11.716667,75.5914,1127.0,95.25794,20.833334,295.0,53.0,18.816666,21.15,20.158333,16.0,595.0,13.1,432.0,18.633333,28.6,15.5
2067,POINT (36.826435072479775 -0.52551444120992),0,227.0,92.36373,11.75,79.39189,1569.0,63.777752,14.966667,307.0,212.0,12.833333,15.05,14.058333,60.0,694.0,7.2,494.0,12.8,22.0,14.8
2068,POINT (39.65612821745627 1.253149821346732),0,3.0,99.19755,10.633333,74.88262,300.0,126.86479,28.666666,104.0,3.0,26.55,29.0,27.808332,1.0,142.0,21.3,138.0,26.55,35.5,14.200001
2069,POINT (35.85625456563069 0.606362816780677),0,346.0,64.16714,12.966667,84.74946,917.0,50.123062,19.783333,133.0,96.0,20.683334,21.4,20.541666,25.0,346.0,13.2,197.0,19.783333,28.5,15.3
2070,POINT (34.643528932069344 0.282969314497649),0,468.0,73.1165,12.358334,82.94183,1808.0,39.587738,21.516666,266.0,242.0,21.9,22.133333,21.2125,58.0,673.0,14.2,311.0,20.266666,29.1,14.900001
2071,POINT (37.95831233047038 -0.444666065639163),0,1.0,122.69696,10.683333,73.173515,571.0,120.11409,24.083334,164.0,1.0,21.766666,24.8,23.5,0.0,300.0,16.4,226.0,21.766666,31.0,14.6
2072,POINT (34.1584386786448 0.282969314497649),0,326.0,61.644146,11.633333,83.69304,1687.0,42.738537,22.25,274.0,248.0,22.35,22.616667,21.85,56.0,645.0,15.3,305.0,21.066668,29.2,13.900001
2073,POINT (35.53286106334767 -0.202120938926893),0,358.0,71.41827,13.158334,82.75682,1190.0,37.09102,17.283333,159.0,165.0,17.733334,18.033333,17.1875,46.0,413.0,10.0,307.0,16.266666,25.9,15.9
2074,POINT (37.79661557932886 -3.597752712898684),0,19.0,164.02376,11.483334,70.02033,557.0,81.449066,24.233334,113.0,18.0,21.55,25.366667,23.541666,5.0,261.0,15.7,180.0,21.35,32.1,16.399998
2075,POINT (37.715767203758105 -1.253149821346732),0,8.0,122.675354,11.416667,73.655914,708.0,113.41129,21.983334,220.0,8.0,19.716667,22.8,21.508333,1.0,373.0,14.2,257.0,19.716667,29.7,15.500001
2076,POINT (40.62630872430535 4.163691341893982),0,0.0,115.236946,11.3,73.37662,313.0,119.41071,25.0,96.0,0.0,22.766666,25.7,24.175,0.0,170.0,17.5,31.0,22.766666,32.9,15.400002
2077,POINT (34.23928705421556 -0.202120938926893),0,150.0,64.85414,11.733334,83.215126,988.0,49.64719,22.9,170.0,150.0,21.833332,23.483334,22.683332,39.0,421.0,15.9,213.0,21.833332,30.0,14.1
2078,POINT (35.69455781448918 3.67860108846944),0,33.0,61.932278,13.416666,87.1212,237.0,74.83294,29.283333,56.0,20.0,28.783333,29.716667,28.958334,5.0,119.0,21.5,55.0,28.233334,36.9,15.400002
2079,POINT (38.68594771060719 -0.606362816780678),0,1.0,118.55824,9.9,72.26278,520.0,133.22803,25.1,192.0,1.0,23.033333,26.0,24.666666,0.0,327.0,18.2,163.0,23.033333,31.9,13.699999
2080,POINT (37.14982857476281 0.040424187785378),0,160.0,61.60112,13.9,79.42857,863.0,57.067547,16.483334,148.0,104.0,15.65,16.5,15.708333,24.0,332.0,7.4,231.0,15.05,24.9,17.5
2081,POINT (36.988131823621295 -0.363817690068406),0,102.0,78.51247,12.691667,76.455826,928.0,61.795036,18.25,161.0,102.0,16.416666,18.25,17.4125,29.0,382.0,9.4,382.0,16.416666,26.0,16.6
2082,POINT (38.2817058327534 1.57654332362976),0,0.0,83.93272,11.883334,79.753914,329.0,124.5303,27.383333,107.0,0.0,25.466667,27.583334,26.558334,0.0,161.0,19.3,155.0,25.466667,34.2,14.900002
2083,POINT (37.06898019919205 1.819088450342031),0,55.0,81.949486,10.658333,77.2343,603.0,78.075935,19.216667,139.0,47.0,17.35,19.4,18.304167,10.0,289.0,11.7,228.0,17.35,25.5,13.8
2084,POINT (37.95831233047038 0.848907943492947),0,3.0,74.63422,12.458333,83.055565,435.0,117.65466,24.316666,130.0,3.0,23.55,25.283333,24.420834,1.0,214.0,17.1,176.0,23.55,32.1,14.999998
2085,POINT (39.09018958846097 2.950965708332628),0,6.0,145.5319,9.716666,66.55251,352.0,113.28328,26.466667,112.0,6.0,23.933334,27.683332,25.725,1.0,185.0,19.2,51.0,23.933334,33.8,14.599998
2086,POINT (38.8476444617487 3.516904337327926),0,18.0,161.47227,9.658334,64.388885,451.0,101.23058,25.616667,133.0,17.0,23.216667,27.066668,24.9125,4.0,244.0,18.4,70.0,22.916668,33.4,15.000002
2087,POINT (35.69455781448918 -0.768059567922191),0,246.0,79.42501,11.716667,79.705215,1127.0,39.75045,15.583333,190.0,206.0,15.466666,15.833333,14.891666,63.0,433.0,8.2,352.0,13.866667,22.9,14.7
2088,POINT (40.38376359759308 1.414846572488246),0,11.0,116.51831,10.75,73.12925,336.0,104.58105,29.516666,94.0,10.0,27.266666,30.050001,28.558332,3.0,155.0,22.0,131.0,27.166666,36.7,14.700001
2089,POINT (37.06898019919205 3.112662459474142),0,7.0,97.40866,11.908334,79.388885,185.0,93.665985,28.416668,44.0,7.0,26.483334,29.0,27.770834,0.0,85.0,20.4,45.0,26.483334,35.4,15.000002
2090,POINT (40.46461197316384 1.657391699200517),0,12.0,121.22166,10.666667,71.58838,339.0,103.64748,29.166666,93.0,11.0,26.9,29.8,28.208334,3.0,158.0,21.7,45.0,26.8,36.6,14.899998
2091,POINT (40.141218470880816 -2.870117332761871),0,231.0,128.52013,7.9333334,67.23164,874.0,80.01676,26.0,224.0,59.0,27.283333,27.483334,26.008333,6.0,463.0,20.7,173.0,24.333334,32.5,11.799999
2092,POINT (36.58388994576751 -1.819088450342031),0,28.0,133.40529,12.083334,73.23232,588.0,80.08178,21.183334,137.0,22.0,18.816668,21.733334,20.366667,5.0,301.0,12.5,247.0,18.4,29.0,16.5
2093,POINT (35.04777080992313 -0.363817690068406),0,390.0,71.19514,12.458333,81.42702,1625.0,31.873936,19.983334,242.0,280.0,20.316666,20.583332,19.6375,80.0,581.0,12.5,332.0,18.766666,27.8,15.299999
2094,POINT (40.54546034873459 0.363817690068406),0,22.0,126.78425,10.533334,72.14612,337.0,98.07193,28.616667,89.0,20.0,27.083332,30.183332,28.583334,5.0,153.0,21.9,121.0,26.949999,36.5,14.6
2095,POINT (37.55407045261659 0.606362816780677),0,14.0,72.408516,13.075,83.28025,536.0,98.54383,23.05,140.0,14.0,22.616667,24.15,23.320833,4.0,249.0,16.0,202.0,22.616667,31.7,15.700001
2096,POINT (37.79661557932886 -2.6275722060496),0,14.0,157.29002,11.15,69.25466,773.0,98.38322,21.766666,186.0,12.0,18.916666,22.533333,20.858334,3.0,369.0,13.3,194.0,18.633333,29.4,16.099998
2097,POINT (37.634918828187345 -2.708420581620357),0,23.0,155.69676,12.791667,71.06481,715.0,88.959465,22.866667,152.0,17.0,19.966667,23.616667,21.9375,5.0,310.0,13.7,184.0,19.75,31.7,18.0
2098,POINT (39.65612821745627 -0.687211192351434),0,17.0,129.30685,10.025,71.60714,397.0,102.60531,28.283333,105.0,17.0,26.3,29.583332,28.020834,5.0,202.0,21.5,138.0,26.3,35.5,14.0
2099,POINT (34.481832180927825 -0.606362816780678),0,229.0,65.87982,12.25,82.21477,1304.0,42.98541,22.05,206.0,211.0,22.316666,22.566668,21.741667,50.0,516.0,14.6,253.0,20.883333,29.5,14.9
2100,POINT (38.68594771060719 1.010604694634461),0,0.0,82.7773,11.325,80.319145,306.0,133.76039,26.766666,101.0,0.0,25.633333,27.733334,26.720833,0.0,150.0,20.1,139.0,25.633333,34.2,14.1
2101,POINT (38.68594771060719 -0.606362816780678),0,1.0,118.55824,9.9,72.26278,520.0,133.22803,25.1,192.0,1.0,23.033333,26.0,24.666666,0.0,327.0,18.2,163.0,23.033333,31.9,13.699999
2102,POINT (40.949702226588386 -0.040424187785379),0,45.0,133.15802,9.916666,69.835686,369.0,81.11661,29.216667,85.0,37.0,29.533333,29.733334,28.058334,4.0,154.0,21.6,116.0,26.333334,35.8,14.199999
2103,POINT (39.09018958846097 -1.738240074771274),0,33.0,135.57115,9.65,69.42447,612.0,94.01466,26.833332,154.0,33.0,24.45,27.849998,26.325,6.0,322.0,19.7,186.0,24.45,33.6,13.899998
2104,POINT (35.371164312206155 0.444666065639163),0,389.0,89.2254,12.625,80.92949,1092.0,49.864483,15.483334,159.0,122.0,17.166668,17.716667,16.654167,29.0,406.0,9.6,264.0,15.466667,25.2,15.6
2105,POINT (37.47322207704583 0.444666065639163),0,26.0,69.71806,13.049999,83.65385,838.0,93.55651,21.75,201.0,26.0,21.483334,22.85,22.083334,8.0,392.0,14.8,301.0,21.483334,30.4,15.599999
2106,POINT (39.89867334416854 -3.516904337327926),0,178.0,124.95683,7.725,66.025635,838.0,75.041954,25.816666,213.0,60.0,27.016666,27.25,25.7625,9.0,406.0,20.5,135.0,24.166666,32.2,11.700001
2107,POINT (36.907283448050535 1.172301445775975),0,51.0,74.893875,13.0,81.76101,679.0,80.33413,21.116667,162.0,51.0,19.266666,21.116667,20.05,13.0,339.0,12.1,339.0,19.266666,28.0,15.9
2108,POINT (36.34134481905524 2.708420581620357),0,26.0,68.418274,13.183333,87.888885,200.0,74.05183,28.9,46.0,17.0,27.866667,29.016666,28.191666,2.0,97.0,20.7,80.0,27.3,35.7,15.0
2109,POINT (36.907283448050535 1.010604694634461),0,75.0,75.52342,11.95,81.29252,831.0,80.497444,20.0,202.0,75.0,18.15,20.0,18.958334,18.0,416.0,11.8,416.0,18.15,26.5,14.7
2110,POINT (35.12861918549388 0.444666065639163),0,463.0,86.56208,12.591666,81.23656,1267.0,47.201534,16.983334,194.0,140.0,18.566666,19.15,18.070833,40.0,471.0,11.0,293.0,16.966667,26.5,15.5
2111,POINT (34.481832180927825 0.202120938926892),0,441.0,67.72688,11.991667,83.27546,1846.0,40.64073,21.85,278.0,259.0,22.116667,22.35,21.5375,56.0,699.0,14.8,312.0,20.633333,29.2,14.400001
2112,POINT (39.89867334416854 -2.465875454908087),0,143.0,124.993195,7.9249997,67.16101,769.0,51.129772,27.116667,113.0,96.0,27.416666,27.583334,26.1625,13.0,277.0,20.6,186.0,24.533333,32.4,11.800001
2113,POINT (39.09018958846097 3.112662459474142),0,9.0,154.3363,9.483334,64.95434,379.0,110.72947,26.133333,119.0,9.0,23.483334,27.45,25.383333,2.0,202.0,18.9,55.0,23.483334,33.5,14.6
2114,POINT (40.141218470880816 0.363817690068406),0,14.0,121.28965,10.608334,73.16092,331.0,108.74127,28.45,97.0,14.0,26.816666,29.900002,28.395834,4.0,153.0,21.7,130.0,26.816666,36.2,14.5
2115,POINT (36.34134481905524 3.921146215181711),0,20.0,73.1696,13.083333,83.33333,257.0,78.73801,29.733334,55.0,18.0,28.7,30.45,29.408333,2.0,122.0,22.0,67.0,28.583334,37.7,15.700001
2116,POINT (34.96692243435237 -0.768059567922191),0,363.0,80.46621,11.941667,80.14542,1687.0,32.29012,17.85,252.0,312.0,18.116667,18.45,17.370832,89.0,608.0,10.4,351.0,16.416666,25.3,14.9
2117,POINT (37.87746395489962 -2.061633577054302),0,5.0,138.80101,11.275,70.46874,592.0,110.82633,23.4,175.0,5.0,20.983334,24.5,22.979166,1.0,319.0,15.2,210.0,20.983334,31.2,16.0
2118,POINT (37.715767203758105 -1.172301445775975),0,8.0,121.82017,11.066667,73.28918,696.0,114.34656,21.566668,220.0,8.0,19.316666,22.366667,21.091667,1.0,365.0,14.0,249.0,19.316666,29.1,15.1
2119,POINT (35.53286106334767 0.121272563356135),0,474.0,74.87743,11.425,81.028366,1328.0,48.687756,12.833333,196.0,150.0,14.233334,14.733334,13.804167,45.0,474.0,7.5,318.0,12.833333,21.6,14.1
2120,POINT (38.2817058327534 -3.840297839610955),0,34.0,169.55992,10.675,67.563286,703.0,74.966225,23.066666,119.0,34.0,20.133333,24.233334,22.3125,8.0,284.0,14.7,205.0,20.133333,30.5,15.8
2121,POINT (34.1584386786448 0.040424187785378),0,154.0,61.181545,11.299999,84.328354,1012.0,47.04072,22.733334,169.0,154.0,21.616667,23.166666,22.425,38.0,415.0,16.0,221.0,21.616667,29.4,13.4
2122,POINT (35.61370943891843 1.010604694634461),0,314.0,65.312485,13.375,84.6519,808.0,56.147476,21.25,123.0,73.0,21.933334,22.583334,21.670834,20.0,317.0,14.0,188.0,20.916666,29.8,15.799999
2123,POINT (40.54546034873459 -0.363817690068406),0,38.0,128.67331,9.099999,68.939384,373.0,84.312675,28.85,87.0,33.0,26.133333,29.3,27.725,4.0,156.0,21.7,121.0,26.033333,34.9,13.200001
2124,POINT (38.03916070604113 3.193510835044898),0,7.0,126.65869,11.183333,72.15053,317.0,100.965935,26.45,93.0,7.0,24.116667,27.4,25.716667,1.0,162.0,18.4,65.0,24.116667,33.9,15.500002
2125,POINT (38.68594771060719 -1.57654332362976),0,9.0,130.07573,9.516666,69.464714,657.0,114.47449,26.033333,201.0,9.0,23.733334,27.033333,25.566668,2.0,386.0,19.0,210.0,23.733334,32.7,13.700001
2126,POINT (36.74558669690902 1.333998196917489),0,71.0,76.22735,12.333333,80.61002,626.0,67.981,20.45,132.0,71.0,18.566666,20.45,19.383333,15.0,292.0,11.8,292.0,18.566666,27.1,15.3
2127,POINT (36.098799692342965 -0.768059567922191),0,330.0,88.055595,11.283333,77.283104,1248.0,36.528385,11.416667,182.0,184.0,11.933332,12.383333,11.358334,47.0,435.0,4.8,328.0,10.183333,19.4,14.599999
2128,POINT (39.65612821745627 -3.274359210615655),0,134.0,128.12384,8.291667,67.41192,815.0,53.986526,26.2,145.0,101.0,26.483334,26.683334,25.204166,17.0,306.0,19.4,178.0,23.583334,31.7,12.300001
2129,POINT (39.332734715173245 -3.031814083903384),0,109.0,136.45052,9.791666,70.44366,779.0,55.84732,26.266666,123.0,89.0,24.166668,27.416666,25.8875,24.0,305.0,19.2,208.0,24.116667,33.1,13.899998
2130,POINT (36.826435072479775 1.414846572488246),0,47.0,74.86351,13.1,82.38994,543.0,75.780205,22.183332,125.0,47.0,20.333334,22.183332,21.15,11.0,265.0,13.2,265.0,20.333334,29.1,15.900001
2131,POINT (36.826435072479775 0.282969314497649),0,168.0,58.05399,15.025,79.92021,713.0,52.892387,18.083334,130.0,80.0,17.1,18.083334,17.304167,17.0,268.0,7.9,268.0,16.733334,26.7,18.800001
2132,POINT (40.060370095310056 3.193510835044898),0,5.0,131.58922,10.841667,70.40043,324.0,119.43552,26.616667,105.0,5.0,24.133333,27.5,25.745832,1.0,171.0,19.0,41.0,24.133333,34.4,15.400002
2133,POINT (40.788005475446866 3.193510835044898),0,4.0,128.88213,11.099999,72.54902,302.0,119.57941,27.483334,93.0,4.0,24.933332,28.183332,26.516666,0.0,153.0,19.8,36.0,24.933332,35.1,15.299999
2134,POINT (40.868853851017626 -2.061633577054302),0,188.0,111.744934,6.6916666,67.5926,954.0,101.23964,27.366667,291.0,43.0,28.25,28.533333,27.2625,3.0,589.0,22.9,165.0,25.8,32.8,9.9
2135,POINT (40.30291522202233 -1.010604694634462),0,50.0,131.44305,9.083334,68.29574,426.0,75.77708,28.616667,91.0,44.0,25.983334,29.166668,27.6,5.0,176.0,21.4,133.0,25.866667,34.7,13.300001
2136,POINT (40.70715709987611 3.597752712898683),0,2.0,123.0915,11.183334,72.61904,305.0,120.90376,26.05,97.0,2.0,23.616667,26.733334,25.116667,0.0,163.0,18.5,34.0,23.616667,33.9,15.400002
2137,POINT (38.443402583894915 -1.738240074771274),0,6.0,132.67928,10.116667,70.25462,610.0,115.56498,25.316668,182.0,6.0,22.933334,26.283333,24.841667,1.0,359.0,17.8,201.0,22.933334,32.2,14.400002
2138,POINT (36.58388994576751 -0.121272563356135),0,237.0,61.607246,14.666667,82.397,841.0,34.68038,15.9,109.0,137.0,15.366667,15.9,15.05,36.0,251.0,6.4,251.0,14.383333,24.2,17.800001
2139,POINT (37.06898019919205 -1.819088450342031),0,16.0,131.92844,11.241667,70.7023,524.0,87.83807,19.683334,128.0,12.0,17.15,20.15,18.7375,3.0,252.0,11.3,224.0,16.816668,27.2,15.900001
2140,POINT (40.54546034873459 3.840297839610954),0,1.0,122.37161,11.391666,72.09916,310.0,121.112366,25.433334,99.0,1.0,23.066666,26.183334,24.570833,0.0,169.0,17.7,33.0,23.066666,33.5,15.799999
2141,POINT (40.38376359759308 0.687211192351434),0,16.0,122.995316,10.741667,73.072556,342.0,106.83957,28.566666,100.0,14.0,27.1,30.116667,28.5625,4.0,155.0,21.8,134.0,27.0,36.5,14.700001
2142,POINT (36.66473832133826 -2.38502707933733),0,15.0,135.57048,10.925,70.94156,610.0,82.546585,20.916666,137.0,13.0,18.566666,21.55,20.170834,2.0,300.0,12.9,201.0,18.2,28.3,15.4
2143,POINT (34.40098380535707 4.567933219747766),0,153.0,96.87055,13.558333,83.17996,574.0,44.68443,27.316666,90.0,66.0,27.516666,28.066668,26.729166,9.0,215.0,19.2,95.0,25.616667,35.5,16.3
2144,POINT (34.481832180927825 3.193510835044898),0,209.0,89.58132,11.958333,80.79955,564.0,53.366764,22.95,85.0,47.0,24.633333,25.050001,23.829166,7.0,215.0,17.2,75.0,22.733334,32.0,14.799999
2145,POINT (36.826435072479775 -1.33399819691749),0,63.0,121.04658,12.033334,73.824135,790.0,73.947845,20.666666,168.0,52.0,18.216667,21.116667,19.725,16.0,371.0,12.2,285.0,18.05,28.5,16.3
2146,POINT (35.371164312206155 1.253149821346732),0,412.0,75.98845,11.95,80.74324,1129.0,49.189613,14.0,162.0,115.0,15.35,15.916667,14.916667,26.0,412.0,8.2,246.0,14.0,23.0,14.8
2147,POINT (39.09018958846097 -3.112662459474143),0,97.0,143.94601,10.516666,70.58166,831.0,62.288765,26.0,136.0,78.0,23.733334,27.166666,25.575,23.0,329.0,18.4,252.0,23.7,33.3,14.9
2148,POINT (36.50304157019675 0.929756319063705),0,201.0,74.833145,13.85,82.934135,726.0,49.777927,18.883333,110.0,79.0,18.4,19.366667,18.35,20.0,277.0,10.2,264.0,17.466667,26.9,16.7
2149,POINT (35.45201268777691 4.891326722030794),0,220.0,89.56544,12.633333,80.9829,896.0,42.130253,24.383333,145.0,128.0,24.916666,25.383333,24.041666,29.0,348.0,16.9,169.0,23.1,32.5,15.6
2150,POINT (35.20946756106464 1.899936825912787),0,294.0,64.96357,11.891666,82.581024,780.0,54.721172,20.3,125.0,69.0,21.2,21.7,20.829166,15.0,299.0,14.1,183.0,20.016666,28.5,14.4
2151,POINT (36.988131823621295 0.76805956792219),0,64.0,68.0352,12.766666,83.44226,989.0,90.72155,20.916666,261.0,64.0,19.333334,20.916666,20.016666,20.0,515.0,12.7,515.0,19.333334,28.0,15.3
2152,POINT (39.00934121289021 -4.082842966323225),0,118.0,152.69489,9.308333,66.96642,688.0,44.139767,24.95,103.0,108.0,22.133333,25.716667,24.029167,29.0,239.0,17.3,125.0,22.083332,31.2,13.900002
2153,POINT (40.62630872430535 -1.738240074771274),0,192.0,119.34477,7.583333,67.708336,718.0,73.58749,27.316666,165.0,49.0,28.483334,28.683332,27.275,5.0,372.0,22.1,145.0,25.716667,33.3,11.199999
2154,POINT (40.62630872430535 0.121272563356135),0,27.0,130.56696,10.65,71.47651,346.0,93.59138,28.516666,88.0,23.0,26.866667,30.05,28.425,5.0,154.0,21.6,121.0,26.733334,36.5,14.9
2155,POINT (39.332734715173245 -0.040424187785379),0,6.0,115.0387,10.475,74.29078,333.0,120.56464,27.433334,102.0,6.0,25.75,28.683334,27.270834,1.0,186.0,20.6,117.0,25.75,34.7,14.1
2156,POINT (38.12000908161189 -3.597752712898684),0,28.0,168.98708,11.258333,69.06953,659.0,78.03348,22.966667,121.0,28.0,19.983334,24.066666,22.204166,7.0,288.0,14.4,183.0,19.983334,30.7,16.300001
2157,POINT (38.8476444617487 1.414846572488246),0,0.0,89.174484,11.958333,78.67324,326.0,131.5382,28.25,118.0,0.0,26.233334,28.483334,27.420834,0.0,166.0,20.3,161.0,26.233334,35.5,15.200001
2158,POINT (39.65612821745627 -3.193510835044899),0,115.0,125.471085,8.341666,67.27151,756.0,50.44634,25.633333,113.0,104.0,26.55,26.716667,25.279167,17.0,277.0,19.4,165.0,23.683332,31.8,12.4
2159,POINT (35.93710294120145 -0.28296931449765),0,283.0,70.78965,14.558333,81.78839,930.0,44.42688,16.566668,143.0,115.0,16.6,17.2,16.254168,28.0,329.0,8.1,243.0,15.416667,25.9,17.8
2160,POINT (35.53286106334767 -1.33399819691749),0,91.0,87.134514,13.116667,81.979164,848.0,53.284103,19.216667,148.0,86.0,17.2,19.216667,18.283333,22.0,344.0,10.5,344.0,17.033333,26.5,16.0
2161,POINT (40.788005475446866 3.921146215181711),0,0.0,114.83437,11.458333,73.92473,288.0,121.756836,26.133333,92.0,0.0,23.866667,26.75,25.2375,0.0,157.0,18.5,30.0,23.866667,34.0,15.5
2162,POINT (39.979521719739296 -2.6275722060496),0,161.0,120.51892,7.475,66.741066,854.0,53.887386,25.550001,143.0,94.0,26.7,26.9,25.529167,12.0,337.0,20.3,194.0,23.95,31.5,11.200001
2163,POINT (36.58388994576751 -1.253149821346732),0,74.0,143.5026,12.558333,72.174324,842.0,72.030846,18.75,183.0,64.0,16.266666,19.516666,17.979166,17.0,408.0,10.3,185.0,15.933333,27.7,17.400002
2164,POINT (38.8476444617487 3.031814083903384),0,7.0,139.12267,11.075,69.65409,363.0,110.8271,26.883333,116.0,7.0,24.433332,28.016666,26.1375,2.0,194.0,18.9,57.0,24.433332,34.8,15.9
2165,POINT (40.060370095310056 2.950965708332628),0,5.0,130.17691,10.941667,71.049774,323.0,118.90711,27.0,102.0,5.0,24.516666,27.833334,26.1125,1.0,164.0,19.3,42.0,24.516666,34.7,15.400002
2166,POINT (38.68594771060719 -0.929756319063705),0,4.0,121.980965,9.841667,71.31642,628.0,127.6887,25.633333,225.0,4.0,23.466667,26.533333,25.170834,1.0,384.0,18.6,197.0,23.466667,32.4,13.800001
2167,POINT (40.141218470880816 -1.980785201483545),0,125.0,127.26138,8.166667,67.49311,649.0,50.056713,27.300001,94.0,78.0,28.633333,28.766666,27.300001,10.0,246.0,21.6,150.0,25.65,33.7,12.1
2168,POINT (37.95831233047038 -0.848907943492948),0,8.0,118.61894,10.966667,74.099106,752.0,114.669136,22.75,218.0,8.0,20.533333,23.466667,22.225,1.0,384.0,15.1,284.0,20.533333,29.9,14.799999
2169,POINT (41.1113989777299 -2.061633577054302),0,178.0,105.03966,6.466666,68.070175,910.0,107.970894,27.333332,287.0,27.0,28.116667,28.4,27.216667,2.0,589.0,23.0,164.0,25.85,32.5,9.5
2170,POINT (34.96692243435237 3.031814083903384),0,195.0,77.14973,11.641667,81.410255,559.0,54.430847,22.1,87.0,52.0,23.033333,23.433332,22.395834,9.0,215.0,15.8,82.0,21.433334,30.1,14.3
2171,POINT (34.96692243435237 -0.848907943492948),0,335.0,80.0698,12.125,80.29802,1613.0,33.10815,18.316666,244.0,312.0,18.583334,18.9,17.845833,87.0,587.0,10.8,346.0,16.866667,25.9,15.099999
2172,POINT (38.92849283731946 -2.142481952625059),0,39.0,140.44505,9.491667,68.28537,681.0,88.137505,26.45,156.0,39.0,24.016666,27.516666,25.945833,11.0,338.0,19.3,215.0,24.016666,33.2,13.900002
2173,POINT (36.179648067913725 0.040424187785378),0,349.0,71.57719,14.308333,82.231804,1052.0,50.646584,17.5,162.0,115.0,17.616667,18.25,17.2625,26.0,378.0,9.1,254.0,16.416666,26.5,17.4
2174,POINT (36.988131823621295 -0.52551444120992),0,123.0,100.291245,11.8,74.68354,1208.0,79.999146,18.5,264.0,121.0,16.4,18.65,17.641666,38.0,569.0,10.4,381.0,16.25,26.2,15.800001
2175,POINT (36.988131823621295 -0.040424187785379),0,202.0,57.542816,14.625,79.483696,773.0,50.39934,17.383333,127.0,124.0,16.316668,17.383333,16.645834,31.0,288.0,7.6,288.0,16.133333,26.0,18.4
2176,POINT (37.06898019919205 1.738240074771274),0,37.0,76.43946,11.458334,79.571754,565.0,83.85956,20.633333,135.0,32.0,18.866667,20.75,19.729166,8.0,275.0,12.7,222.0,18.866667,27.1,14.400001
2177,POINT (37.87746395489962 -0.929756319063705),0,6.0,116.452446,11.141666,73.78587,749.0,117.14188,22.35,226.0,6.0,20.216667,23.116667,21.879168,1.0,390.0,14.7,287.0,20.216667,29.8,15.099999
2178,POINT (38.60509933503643 -2.38502707933733),0,33.0,142.9313,10.208333,69.44444,742.0,91.460236,25.866667,166.0,33.0,23.383333,26.966667,25.370834,10.0,359.0,18.2,256.0,23.383333,32.9,14.700001
2179,POINT (37.79661557932886 0.76805956792219),0,8.0,75.08959,12.575,83.278145,463.0,111.72258,23.666666,134.0,8.0,23.0,24.683332,23.820833,2.0,223.0,16.5,181.0,23.0,31.6,15.1
2180,POINT (39.00934121289021 0.687211192351434),0,0.0,94.75947,11.458334,78.48174,333.0,135.9407,26.983334,114.0,0.0,25.633333,28.05,26.895834,0.0,165.0,20.0,150.0,25.633333,34.6,14.599998
2181,POINT (37.634918828187345 -0.202120938926893),0,76.0,92.793335,10.966667,78.333336,1685.0,96.25545,19.166666,379.0,76.0,17.5,19.766666,18.816666,17.0,791.0,12.4,557.0,17.5,26.4,14.0
2182,POINT (37.634918828187345 0.52551444120992),0,13.0,72.93624,13.6,81.92771,512.0,103.13129,23.433334,140.0,13.0,22.95,24.483334,23.666666,3.0,246.0,15.9,191.0,22.95,32.5,16.6
