ID,Date,Region,Sub region,Country,District,Village,lat,long,FAW Confirmed count,FAW Suspected count,FAW Confirmed + Suspected count,Other species count
TZ-01-00038,2019-06-22,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,9,,9,21
TZ-01-00038,2019-07-29,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,24,9,33,36
TZ-01-00038,2019-06-29,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,21,14,35,63
TZ-01-00038,2019-06-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,5,,5,9
TZ-01-00038,2019-06-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,49,,49,21
TZ-01-00038,2019-05-04,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3240983,35.0093117,,,,
TZ-01-00038,2019-06-12,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,2,,2,6
TZ-01-00038,2019-05-10,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3240983,35.0093117,,,,1
TZ-01-00038,2019-05-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3240983,35.0093117,,,,2
TZ-01-00038,2019-05-21,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,9,,9,15
TZ-01-00038,2019-05-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,,,,18
TZ-01-00038,2019-07-10,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Danga'aida,-4.3794266,35.0655653,8,,8,13
TZ-01-00038,2019-05-23,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,8,,8,14
TZ-01-00038,2019-06-08,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3794266,35.0655653,6,,6,21
TZ-01-00083,2018-11-07,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Malowe,-8.9461595,33.2540539,1,,1,
TZ-01-00084,2018-11-07,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Malowe,-8.9461595,33.2540539,,,,
TZ-01-00089,2018-11-16,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,iyawaya,-8.8722493,33.616874,,,,
TZ.  01.00088,2018-12-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Iwindi,-8.9601833,33.3460683,,,,3
TZ. 01.0003,2018-11-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Sisimba,-8.9047956,33.44028,,,,
TZ. 01.00094,2018-11-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Sisimba,-8.9047956,33.44028,,,,
TZ. 01.0093,2018-11-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Sisimba,-8.9047956,33.44028,,,,
TZ.01.00083,2018-11-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Sisimba,-8.9013543,33.4420318,,2,2,1
TZ.01.0086,2018-12-01,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Mwashoma,-8.8271958,33.674697,,,,
TZ_01_00042,2018-12-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,NoData,Mhenda,-6.9327158,37.4022149,,,,3
Td,2018-10-17,Africa,Sub-Saharan Africa,United Republic of Tanzania,Dodoma,Dodoma,-6.1545789,35.7695091,2,,2,
Test,2018-07-12,Africa,Sub-Saharan Africa,Ghana,Ashanti,Sekafremogya,6.8103597,-1.8425798,7,,7,6
Tk,2019-11-07,Africa,Sub-Saharan Africa,Benin,Plateau,Ekpo/kpamkou,7.3092433,2.6157367,3,,3,
Trap 1,2018-05-23,Africa,Sub-Saharan Africa,Ghana,NoData,Apam junction,5.3344083,-0.7572133,8,,8,10
Trap 1,2018-06-12,Africa,Sub-Saharan Africa,Ghana,NoData,Apam Junction,5.334415,-0.7572567,44,,44,20
Trap 1,2018-05-30,Africa,Sub-Saharan Africa,Ghana,NoData,Apam Junction,5.3321729,-0.7572914,9,2,11,15
Trap 2/CR/GW/18,2018-06-13,Africa,Sub-Saharan Africa,Ghana,NoData,Gomoa Mprumem,5.3466158,-0.7437864,,,,10
Trap1 C/R  GW / 18,2018-06-13,Africa,Sub-Saharan Africa,Ghana,NoData,Apam Junction,5.3340133,-0.7572133,24,,24,12
Trap2/CR/GW/18,2018-06-13,Africa,Sub-Saharan Africa,Ghana,NoData,Gomoa Mprumem,5.3466158,-0.7437864,,1,1,12
Trap2/GW/Central,2018-06-19,Africa,Sub-Saharan Africa,Ghana,NoData,Gomoa Mprumem,5.298048,-0.7389005,3,2,5,8
Traps ,2018-11-11,Africa,Northern Africa,Sudan,Shiamal Kurdufan,Elrahad,12.7339189,30.6397813,,10,10,5
Twa00000125,2019-01-07,Africa,Sub-Saharan Africa,Rwanda,Southern,Busasamana,-2.3610014,29.746241,40,40,80,9
Ty1h,2018-05-29,Africa,Sub-Saharan Africa,Ghana,NoData,Yong Dakpem Yili,9.3525,-0.82194,,,,
Ty1h,2018-07-04,Africa,Sub-Saharan Africa,Ghana,Northern,Yong dakpem yili,9.3525,-0.82194,,,,
Tz .01.000085,2019-01-04,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Mwashoma,-8.8793033,33.598645,4,,4,
Tz 0100025,2019-01-01,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Endagaw,-4.4096217,35.5550367,,,,20
Tz 0100025,2019-03-10,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Endagaw,-4.4096867,35.555145,,,,40
Tz 0100026,2018-11-04,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Endagaw,-4.4078199,35.5344891,,,,7
Tz 0100026,2018-12-12,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Endagaw,-4.4083729,35.534147,,,,5
Tz PT036,2018-10-23,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kiborloni Moshi,-3.3431928,37.3766184,5,1,6,
Tz pt 043,2019-04-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.39124,37.5339517,,,,1
Tz pt 043,2019-04-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.391245,37.5340867,8,,8,
Tz pt 043,2019-04-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3913983,37.53391,8,,8,2
Tz pt 043,2019-04-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3913517,37.5338433,,,,1
Tz pt 043,2019-04-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3974483,37.5427,8,,8,
Tz pt 043,2019-04-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3913617,37.5338833,4,,4,1
Tz pt 043,2019-04-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3912833,37.5339683,,,,2
Tz pt 044,2019-04-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3974483,37.5427,,,,
Tz pt 044,2019-04-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3913517,37.5338433,3,,3,3
Tz pt 044,2019-04-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3912833,37.5339683,6,,6,6
Tz pt 044,2019-04-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3913617,37.5338833,1,,1,
Tz pt 044,2019-04-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.391245,37.5340867,,,,
Tz pt 044,2019-04-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Kilemapofo,-3.3913983,37.53391,2,,2,
Tz-00-00079,2018-09-22,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,nyamahana,-7.673995,35.4182533,3,,3,1
Tz-0001-79,2019-11-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,Nyamahana,-7.67944,35.41417,32,,32,10
Tz-0001-80,2019-11-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,Nyamahana,-7.67944,35.41417,,,,14
Tz-00038,2019-04-01,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Mabungo,-3.4048617,37.5020967,,,,
Tz-00039,2019-06-12,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40918,37.557105,15,,15,
Tz-00039,2019-06-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4081017,37.5561417,22,,22,
Tz-00039,2019-12-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.41044,37.56002,6,,6,
Tz-00039,2019-07-03,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409435,37.5577383,45,,45,
Tz-00039,2019-04-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4093517,37.5573467,12,,12,
Tz-00039,2019-11-14,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40924,37.556965,3,,3,
Tz-00039,2019-08-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4092867,37.5570633,,,,
Tz-00039,2019-12-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409215,37.557725,2,,2,
Tz-00039,2019-05-16,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4093167,37.556745,,,,
Tz-00039,2019-08-06,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409115,37.5569717,9,,9,
Tz-00039,2019-06-20,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4089967,37.5572133,16,,16,
Tz-00039,2019-12-12,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4094083,37.5572583,,,,
Tz-00039,2019-08-06,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4091733,37.5571367,6,,6,
Tz-00039,2019-07-24,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4092333,37.5570667,16,,16,
Tz-00039,2019-04-26,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40906,37.5570717,,,,
Tz-00039,2019-11-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4108083,37.5561933,2,,2,
Tz-00039,2019-06-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4100083,37.55664,16,,16,
Tz-00039,2019-04-26,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409105,37.557105,3,,3,
Tz-00039,2019-07-11,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4091017,37.5570533,15,,15,
Tz-00039,2019-11-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4084267,37.5600833,2,,2,
Tz-00039,2019-04-04,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.410865,37.55627,3,,3,
Tz-00039,2019-08-12,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4089667,37.5568583,2,,2,
Tz-00039,2019-06-07,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4092717,37.5566333,48,,48,
Tz-00039,2019-11-14,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409165,37.55684,5,,5,
Tz-00039,2019-07-20,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4140967,37.555215,6,,6,
Tz-00039,2019-12-16,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4093233,37.55714,2,,2,
Tz-00039,2019-05-26,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4083633,37.5575333,,,,
Tz-00039,2019-07-07,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4091867,37.5577333,18,,18,
Tz-00039,2019-12-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4111233,37.554395,10,,10,
Tz-00039,2019-11-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4090883,37.5571433,25,,25,
Tz-00039,2019-11-24,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40586,37.5590633,2,,2,
Tz-00039--,2019-08-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40903,37.5570617,8,,8,
Tz-00040,2019-08-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4092867,37.5570633,,,,
Tz-00040,2019-05-26,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4083633,37.5575333,,,,
Tz-00040,2019-12-05,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409215,37.557725,1,,1,
Tz-00040,2019-05-16,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4093167,37.556745,,,,
Tz-00040,2019-04-26,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409105,37.557105,6,,6,
Tz-00040,2019-07-07,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4091867,37.5577333,6,,6,
Tz-00040,2019-11-14,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40924,37.556965,2,,2,
Tz-00040,2019-11-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4084267,37.5600833,1,,1,
Tz-00040,2019-06-12,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40918,37.557105,42,,42,
Tz-00040,2019-04-04,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4093417,37.557635,6,,6,
Tz-00040,2019-06-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4100083,37.55664,4,,4,
Tz-00040,2019-11-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4108083,37.5561933,1,,1,
Tz-00040,2019-07-03,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409435,37.5577383,3,,3,
Tz-00040,2019-08-06,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4091733,37.5571367,,,,
Tz-00040,2019-04-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4093517,37.5573467,6,,6,
Tz-00040,2019-12-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4111233,37.554395,10,,10,
Tz-00040,2019-07-24,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4092333,37.5570667,4,,4,
Tz-00040,2019-04-26,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40906,37.5570717,,,,
Tz-00040,2019-12-16,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4093233,37.55714,,,,
Tz-00040,2019-12-12,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4094083,37.5572583,,,,
Tz-00040,2019-11-24,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40586,37.5590633,,,,
Tz-00040,2019-08-06,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409115,37.5569717,3,,3,
Tz-00040,2019-08-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.40903,37.5570617,,,,
Tz-00040,2019-12-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.41044,37.56002,,,,
Tz-00040,2019-11-14,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.409165,37.55684,3,,3,
Tz-00040,2019-11-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4090883,37.5571433,5,,5,
Tz-00040,2019-07-11,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4091017,37.5570533,,,,
Tz-00040,2019-06-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4081017,37.5561417,6,,6,
Tz-00040,2019-07-20,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4140967,37.555215,2,,2,
Tz-00040,2019-08-12,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4089667,37.5568583,,,,
Tz-00040,2019-06-07,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4092717,37.5566333,24,,24,
Tz-00040,2019-06-20,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Makuyuni,-3.4089967,37.5572133,4,,4,
Tz-00080,2018-11-28,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,Nyamahana,-7.67944,35.41417,,,,
Tz-01-000-95,2019-01-16,Africa,Sub-Saharan Africa,United Republic of Tanzania,Mbeya,Darajani,-8.8371617,33.6346333,33,,33,29
Tz-01-00001,2019-09-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Lole,-3.2809818,37.5780317,1,1,2,12
Tz-01-00017,2019-01-18,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Oria,-3.4840317,37.4377667,1,,1,6
Tz-01-00017,2019-03-29,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Oria,-3.48409,37.4377167,8,8,16,20
Tz-01-00017,2019-01-18,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Oria,-3.4916942,37.4419585,,,,3
Tz-01-00018,2019-03-29,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Oria,-3.4841117,37.4404467,2,2,4,52
Tz-01-00018,2018-11-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,KDC Moshi,-3.3361056,37.3584556,,,,
Tz-01-00019,2018-11-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Kilimanjaro,Sambarai moshi,-3.3084081,37.3110748,,,,1
Tz-01-00031,2018-11-21,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Simbay,-4.5221777,35.3893857,,,,5
Tz-01-00031,2018-12-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Simbay,-4.604691,35.476652,,,,5
Tz-01-00031,2018-12-01,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Simbay,-4.5226915,35.3895212,,,,5
Tz-01-00031,2018-11-24,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Simmbay,-4.5234418,35.3865242,,,,2
Tz-01-00031,2018-11-17,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Simbay,-4.5221832,35.3893769,,,,
Tz-01-00037,2018-11-28,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3766107,35.0612882,5,1,6,2
Tz-01-00037,2018-12-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.32403,35.0092233,1,,1,6
Tz-01-00037,2018-12-01,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3239367,35.0091367,,1,1,3
Tz-01-00037,2018-11-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3241967,35.0093433,2,,2,1
Tz-01-00037,2019-03-16,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3240983,35.0093117,,2,2,2
Tz-01-00037,2019-03-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3240983,35.0093117,11,33,44,77
Tz-01-00037,2019-03-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3109783,35.0511902,,15,15,20
Tz-01-00037,2019-03-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3073331,35.05848,,,,
Tz-01-00037,2019-03-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3241067,35.0093667,12,24,36,84
Tz-01-00037,2018-11-10,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.323985,35.0093233,2,1,3,5
Tz-01-00037,2019-03-30,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Danga'ida,-4.3240983,35.0093117,,,,14
Tz-01-00037,2018-12-08,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3764138,35.0613019,,3,3,2
Tz-01-00037,2019-03-23,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3240983,35.0093117,6,,6,42
Tz-01-00037,2019-01-13,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3256567,34.9986767,,,,3
Tz-01-00037,2018-11-21,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.32436,35.0091317,1,1,2,1
Tz-01-00037,2018-11-14,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.1932893,35.0228109,,1,1,1
Tz-01-00037,2019-01-26,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.300334,35.1245071,,2,2,13
Tz-01-00037,2018-12-29,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3261767,34.9985833,1,,1,3
Tz-01-00037,2019-02-13,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.324275,35.0092533,,1,1,9
Tz-01-00037,2019-02-04,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3001019,35.1245843,,,,20
Tz-01-00037,2019-03-20,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3240983,35.0093117,,4,4,14
Tz-01-00037,2018-12-22,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3241617,35.009345,,,,10
Tz-01-00037,2019-01-06,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.300334,35.1245071,,,,
Tz-01-00037,2019-06-22,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3240983,35.0093117,4,,4,16
Tz-01-00038,2018-12-08,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3373233,34.9986117,5,7,12,3
Tz-01-00038,2019-02-13,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3374,34.9986667,,5,5,20
Tz-01-00038,2018-12-01,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3003674,35.1249611,1,3,4,
Tz-01-00038,2019-03-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3373833,34.9984267,,,,21
Tz-01-00038,2018-11-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3373,34.9986033,5,10,15,6
Tz-01-00038,2018-11-10,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.337335,34.9986233,6,3,9,2
Tz-01-00038,2018-12-22,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.1928774,35.0260235,2,7,9,20
Tz-01-00038,2018-12-15,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3374567,34.99881,,5,5,22
Tz-01-00038,2018-11-28,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3003445,35.1252047,1,7,8,4
Tz-01-00038,2019-01-27,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.300334,35.1245071,,8,8,20
Tz-01-00038,2019-02-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3001019,35.1245843,2,5,7,11
Tz-01-00038,2018-11-21,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3002825,35.1253528,3,,3,
Tz-01-00038,2018-11-14,Africa,Sub-Saharan Africa,United Republic of Tanzania,Manyara,Dang'aida,-4.3373917,34.9986767,5,,5,2
Tz-01-00050,2018-12-17,Africa,Sub-Saharan Africa,United Republic of Tanzania,Morogoro,Tindiga,-6.8799683,37.0807367,2,,2,
Tz-01-00055,2019-02-17,Africa,Sub-Saharan Africa,United Republic of Tanzania,Morogoro,Msowero,-6.5301332,37.2174392,1,,1,5
Tz-01-00055,2019-02-02,Africa,Sub-Saharan Africa,United Republic of Tanzania,Morogoro,Msowero,-6.5301332,37.2174392,,,,6
Tz-01-00055,2019-01-26,Africa,Sub-Saharan Africa,United Republic of Tanzania,Morogoro,Msowero,-6.5301332,37.2174392,,,,2
Tz-01-00055,2018-11-09,Africa,Sub-Saharan Africa,United Republic of Tanzania,Morogoro,Msowero,-6.5641543,37.1980279,,,,1
Tz-01-00055,2018-11-17,Africa,Sub-Saharan Africa,United Republic of Tanzania,Morogoro,Msowero,-6.5326517,37.212805,2,2,4,7
Tz-01-00057,2019-01-16,Africa,Sub-Saharan Africa,United Republic of Tanzania,Morogoro,Kitete,-6.3721517,37.3126668,3,1,4,7
Tz-01-00079,2018-12-19,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,Nyamahana,-7.67944,35.41417,6,,6,
Tz-01-00079,2019-02-06,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,Nyamahana,-7.67944,35.41417,7,2,9,1
Tz-01-00079,2018-11-13,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,Nyamahana,-7.6731767,35.4205233,3,,3,1
Tz-01-00079,2019-02-23,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,Nyamahana,-7.67944,35.41417,6,,6,6
Tz-01-00079,2018-12-22,Africa,Sub-Saharan Africa,United Republic of Tanzania,Iringa,Nyamahana,-7.67944,35.41417,5,,5,2
